mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	2	3	2a	17/2	17/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	41
3	2	3	2a	17/2	17/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		1	67	G4	4	27
4	3	4	3a	9	9	1.0	0	0	4/4	2	2	1/4	1/4	1		2	50	D3	3	55
4	3	4	3a	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	50
4	3	4	3a	9	9	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	46
4	3	4	3a	9	9	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	42
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		0	48	C3	3	56
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	51
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	47
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	43
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	57
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2	58
4	3	4	3a	11	11	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60	C4	4	52
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	48
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	44
4	3	4	3a	23/2	23/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	53
4	3	4	3a	12	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	59
4	3	4	3a	12	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	54
4	3	4	3a	12	12	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	49
4	3	4	3a	12	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	45
5	4	5	4a	13	13	1.0	0	0	4/4	2	2	1/4	1/4	1		1	43	G2	2	73
5	4	5	4a	13	13	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	69
5	4	5	4a	13	13	0.5	0	0	4/4	1	2	1/8	1/8	1		-1	65	F4	4	64
5	4	5	4a	13	13	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	60
5	4	5	4a	27/2	27/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	65
5	4	5	4a	14	14	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		3	45	A2	2	74
5	4	5	4a	14	14	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	70
5	4	5	4a	14	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	66
5	4	5	4a	14	14	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	61
5	4	5	4a	29/2	29/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	75
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	76
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	71
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	67
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	62
5	4	5	4a	16	16	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		7	49	C#3	3	77
5	4	5	4a	16	16	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	72
5	4	5	4a	16	16	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	68
5	4	5	4a	16	16	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	63
6	5	6	5a	17	17	0.5	0	0	4/4	2	2	1/8	1/8	1		2	50	D3	3	91
6	5	6	5a	17	17	1.0	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3	87
6	5	6	5a	17	17	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	82
6	5	6	5a	17	17	1.0	0	0	4/4	1	1	1/4	1/4	1		-1	65	F4	4	78
6	5	6	5a	35/2	35/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	92
6	5	6	5a	18	18	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	93
6	5	6	5a	18	18	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	88
6	5	6	5a	18	18	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	83
6	5	6	5a	18	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	79
6	5	6	5a	37/2	37/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	94
6	5	6	5a	19	19	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	89
6	5	6	5a	19	19	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	95
6	5	6	5a	19	19	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		2	62	D4	4	84
6	5	6	5a	19	19	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	80
6	5	6	5a	39/2	39/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	85
6	5	6	5a	20	20	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	96
6	5	6	5a	20	20	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	90
6	5	6	5a	20	20	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	86
6	5	6	5a	20	20	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	81
6	5	6	5a	41/2	41/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	97
7	6	7	6a	21	21	1.0	0	0	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	107
7	6	7	6a	21	21	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	103
7	6	7	6a	21	21	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	100
7	6	7	6a	21	21	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4	98
7	6	7	6a	22	22	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	108
7	6	7	6a	22	22	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	104
7	6	7	6a	22	22	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	101
7	6	7	6a	45/2	45/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	105
7	6	7	6a	23	23	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	41	F2	2	109
7	6	7	6a	23	23	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	106
7	6	7	6a	23	23	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		0	60	C4	4	102
7	6	7	6a	23	23	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	F4	4	99
1	0	8	6a	24	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	5
1	0	8	6a	24	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	3
1	0	8	6a	24	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	2
1	0	8	6a	24	0	0.5	0	3/4	4/4	1	1	1/8	1/8	1		-1	65	F4	4	0
1	0	8	6a	49/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	4
1	0	8	6a	49/2	1/2	0.5	1/8	7/8	4/4	1	1	1/8	1/8	1		1	67	G4	4	1
2	1	9	1b	25	1	1.0	0	0	4/4	2	2	1/4	1/4	1		-1	53	F3	3	19
2	1	9	1b	25	1	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	14
2	1	9	1b	25	1	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	10
2	1	9	1b	25	1	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	6
2	1	9	1b	26	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	20
2	1	9	1b	26	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	15
2	1	9	1b	26	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	11
2	1	9	1b	26	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	7
2	1	9	1b	27	3	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	16
2	1	9	1b	27	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	57	A3	3	21
2	1	9	1b	27	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	F4	4	12
2	1	9	1b	27	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	8
2	1	9	1b	55/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	17
2	1	9	1b	28	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	22
2	1	9	1b	28	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	65	F4	4	18
2	1	9	1b	28	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	13
2	1	9	1b	28	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	9
3	2	10	2b	29	5	1.0	0	0	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	37
3	2	10	2b	29	5	1.0	0	0	4/4	2	1	1/4	1/4	1		-1	65	F4	4	33
3	2	10	2b	29	5	0.5	0	0	4/4	1	2	1/8	1/8	1		-2	70	Bb4	4	28
3	2	10	2b	29	5	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	23
3	2	10	2b	59/2	11/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	29
3	2	10	2b	30	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	34
3	2	10	2b	30	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		0	60	C4	4	38
3	2	10	2b	30	6	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	30
3	2	10	2b	30	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	24
3	2	10	2b	31	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	53	F3	3	39
3	2	10	2b	31	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	35
3	2	10	2b	31	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	31
3	2	10	2b	31	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	77	F5	5	25
3	2	10	2b	32	8	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	40
3	2	10	2b	32	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	36
3	2	10	2b	32	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	32
3	2	10	2b	32	8	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		-1	65	F4	4	26
3	2	10	2b	65/2	17/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	41
3	2	10	2b	65/2	17/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		1	67	G4	4	27
4	3	11	3b	33	9	1.0	0	0	4/4	2	2	1/4	1/4	1		2	50	D3	3	55
4	3	11	3b	33	9	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	50
4	3	11	3b	33	9	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	46
4	3	11	3b	33	9	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	42
4	3	11	3b	34	10	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		0	48	C3	3	56
4	3	11	3b	34	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	51
4	3	11	3b	34	10	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	47
4	3	11	3b	34	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	43
4	3	11	3b	69/2	21/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	57
4	3	11	3b	35	11	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2	58
4	3	11	3b	35	11	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60	C4	4	52
4	3	11	3b	35	11	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	48
4	3	11	3b	35	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	44
4	3	11	3b	71/2	23/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	53
4	3	11	3b	36	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	59
4	3	11	3b	36	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	54
4	3	11	3b	36	12	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	49
4	3	11	3b	36	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	45
5	4	12	4b	37	13	1.0	0	0	4/4	2	2	1/4	1/4	1		1	43	G2	2	73
5	4	12	4b	37	13	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	69
5	4	12	4b	37	13	0.5	0	0	4/4	1	2	1/8	1/8	1		-1	65	F4	4	64
5	4	12	4b	37	13	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	60
5	4	12	4b	75/2	27/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	65
5	4	12	4b	38	14	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		3	45	A2	2	74
5	4	12	4b	38	14	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	70
5	4	12	4b	38	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	66
5	4	12	4b	38	14	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	61
5	4	12	4b	77/2	29/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	75
5	4	12	4b	39	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3	76
5	4	12	4b	39	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	71
5	4	12	4b	39	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	67
5	4	12	4b	39	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	62
5	4	12	4b	40	16	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		7	49	C#3	3	77
5	4	12	4b	40	16	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	72
5	4	12	4b	40	16	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	68
5	4	12	4b	40	16	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	63
6	5	13	5b	41	17	0.5	0	0	4/4	2	2	1/8	1/8	1		2	50	D3	3	91
6	5	13	5b	41	17	1.0	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3	87
6	5	13	5b	41	17	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	82
6	5	13	5b	41	17	1.0	0	0	4/4	1	1	1/4	1/4	1		-1	65	F4	4	78
6	5	13	5b	83/2	35/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	92
6	5	13	5b	42	18	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	93
6	5	13	5b	42	18	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	88
6	5	13	5b	42	18	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	83
6	5	13	5b	42	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	79
6	5	13	5b	85/2	37/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	94
6	5	13	5b	43	19	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	89
6	5	13	5b	43	19	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	95
6	5	13	5b	43	19	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		2	62	D4	4	84
6	5	13	5b	43	19	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	80
6	5	13	5b	87/2	39/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	85
6	5	13	5b	44	20	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	96
6	5	13	5b	44	20	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	90
6	5	13	5b	44	20	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	86
6	5	13	5b	44	20	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	81
6	5	13	5b	89/2	41/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	97
7	6	14	6b	45	21	1.0	0	0	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	107
7	6	14	6b	45	21	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	103
7	6	14	6b	45	21	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	100
7	6	14	6b	45	21	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4	98
7	6	14	6b	46	22	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	108
7	6	14	6b	46	22	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	104
7	6	14	6b	46	22	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	101
7	6	14	6b	93/2	45/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	105
7	6	14	6b	47	23	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	41	F2	2	109
7	6	14	6b	47	23	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	106
7	6	14	6b	47	23	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		0	60	C4	4	102
7	6	14	6b	47	23	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	F4	4	99
8	6	15	6b	48	24	1.0	0	3/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	113
8	6	15	6b	48	24	1.0	0	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	112
8	6	15	6b	48	24	1.0	0	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	111
8	6	15	6b	48	24	1.0	0	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	110
9	7	16	7a	49	25	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	126
9	7	16	7a	49	25	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	122
9	7	16	7a	49	25	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	114
9	7	16	7a	49	25	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	118
9	7	16	7a	50	26	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	127
9	7	16	7a	50	26	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	123
9	7	16	7a	50	26	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	119
9	7	16	7a	50	26	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	115
9	7	16	7a	51	27	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	128
9	7	16	7a	51	27	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	124
9	7	16	7a	51	27	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4	120
9	7	16	7a	51	27	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	116
9	7	16	7a	52	28	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		7	49	C#3	3	129
9	7	16	7a	52	28	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	125
9	7	16	7a	52	28	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	121
9	7	16	7a	52	28	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	117
10	8	17	8a	53	29	1.0	0	0	4/4	2	2	1/4	1/4	1		2	50	D3	3	143
10	8	17	8a	53	29	0.5	0	0	4/4	2	1	1/8	1/8	1		3	57	A3	3	138
10	8	17	8a	53	29	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	134
10	8	17	8a	53	29	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4	130
10	8	17	8a	107/2	59/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	139
10	8	17	8a	54	30	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	144
10	8	17	8a	54	30	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	140
10	8	17	8a	54	30	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	135
10	8	17	8a	54	30	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	131
10	8	17	8a	55	31	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	43	G2	2	145
10	8	17	8a	55	31	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	141
10	8	17	8a	55	31	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	136
10	8	17	8a	55	31	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	132
10	8	17	8a	56	32	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	146
