mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	0	0	0	0.0	0	1/2	Tempo	3/4	1	1	0					𝅘𝅥=83	83.0	𝅘𝅥	83.0	0.0	
1	0	0	0	1.0	0	1/2	Chord	3/4	1	1	1/4	1/4	1	0	Er-						
1	0	0	0	1.0	0	1/2	Chord	3/4	1	2	1/4	1/4	1	1							
1	0	0	0	1.0	0	1/2	Chord	3/4	2	1	1/4	1/4	1	2							
1	0	0	0	1.0	0	1/2	Chord	3/4	2	2	1/4	1/4	1	3							
2	1	1	1	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	4	-schie-						
2	1	3	3	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	5	-nen						
2	1	1	1	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	6							
2	1	3	3	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	7							
2	1	1	1	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	8							
2	1	3	3	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	9							
2	1	1	1	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	10							0
2	1	2	2	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	11							
2	1	3	3	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	12							
3	2	4	4	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	13	ist						
3	2	6	6	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	14	der						
3	2	4	4	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	15							
3	2	6	6	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	16							
3	2	4	4	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	17							1
3	2	5	5	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	18							
3	2	6	6	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	19							
3	2	4	4	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	20							2
3	2	5	5	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	21							
3	2	6	6	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	22							
4	3	7	7	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	23	herr-						3
4	3	8	8	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	24							
4	3	9	9	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	25	-lich'						
4	3	7	7	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	26							4
4	3	8	8	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	27							
4	3	9	9	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	28							
4	3	7	7	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	29							
4	3	9	9	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	30							
4	3	7	7	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	31							5
4	3	8	8	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	32							
4	3	9	9	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	33							
5	4	10	10	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	34	Tag,						
5	4	12	12	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	35	dran						
5	4	10	10	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	36							
5	4	12	12	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	37							
5	4	10	10	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	38							
5	4	12	12	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	39							
5	4	10	10	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	40							
5	4	12	12	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	41							
6	5	13	13	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	42	sich						
6	5	15	15	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	43	Nie-						
6	5	13	13	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	44							
6	5	15	15	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	45							
6	5	13	13	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	46							
6	5	15	15	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	47							
6	5	13	13	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	48							6
6	5	14	14	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	49							
6	5	15	15	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	50							
7	6	16	16	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	51	-mand						
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	52	g'nug						
7	6	16	16	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	53							7
7	6	17	17	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	54							
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	55							
7	6	16	16	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	56							
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	57							
7	6	16	16	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	58							8
7	6	17	17	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	59							
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	60							
8	7	19	19	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	61	freu-						
8	7	39/2	39/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	62							
8	7	20	20	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	63	-en						
8	7	19	19	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	64							9
8	7	20	20	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	65							
8	7	21	21	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	66							
8	7	19	19	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	67							
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	68							
8	7	19	19	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	69							10
8	7	20	20	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	70							
